时间戳,日期,时间,股票代码,操作类型,操作比例,当前价格,建议买入价格,建议卖出价格,预测数量,预测金额,持仓数量,可用资金,总资产,操作状态,备注
2026-01-07 18:48:46,2026-01-07,18:48:46,sh.600118,持有,0%,100.23,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 18:53:07,2026-01-07,18:53:07,sz.002025,买入,100%,57.26,,,,,500.00,27350.00,55980.00,预测,V11融合决策
2026-01-07 18:57:18,2026-01-07,18:57:18,sz.300153,买入,100%,31.12,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 19:01:52,2026-01-07,19:01:52,sz.002738,持有,0%,87.51,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 19:06:28,2026-01-07,19:06:28,sh.603993,持有,0%,21.97,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 19:11:19,2026-01-07,19:11:19,sz.000893,持有,0%,53.18,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 19:15:57,2026-01-07,19:15:57,sz.300762,买入,100%,41.54,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 19:20:36,2026-01-07,19:20:36,sh.600879,持有,0%,23.71,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 19:25:26,2026-01-07,19:25:26,sz.300007,持有,0%,59.63,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 19:30:37,2026-01-07,19:30:37,sz.300726,买入,100%,51.06,,,,,300.00,37424.00,52742.00,预测,V11融合决策
2026-01-07 19:36:38,2026-01-07,19:36:38,sz.003021,持有,0%,122.66,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 19:43:02,2026-01-07,19:43:02,sh.603278,持有,0%,16.50,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 19:49:25,2026-01-07,19:49:25,sz.000933,持有,0%,30.07,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 19:56:24,2026-01-07,19:56:24,sz.002050,买入,100%,55.75,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 20:02:19,2026-01-07,20:02:19,sz.000700,持有,0%,15.03,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 20:10:34,2026-01-07,20:10:34,sz.000603,持有,0%,34.02,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 20:16:43,2026-01-07,20:16:43,sz.000831,持有,0%,51.43,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 20:24:18,2026-01-07,20:24:18,sz.000807,持有,0%,33.78,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 20:32:24,2026-01-07,20:32:24,sh.600577,持有,0%,13.79,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-07 23:55:54,2026-01-07,23:55:54,sz.300748,买入,100%,36.51,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-08 00:09:46,2026-01-08,00:09:46,sh.600392,买入,100%,23.07,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-08 00:17:18,2026-01-08,00:17:18,sh.600392,买入,100%,23.07,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-08 03:56:45,2026-01-08,03:56:45,sz.002706,买入,100%,11.17,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-08 03:58:15,2026-01-08,03:58:15,sh.600392,持有,0%,23.07,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-08 03:59:56,2026-01-08,03:59:56,sz.300811,持有,0%,77.61,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-08 04:02:06,2026-01-08,04:02:06,sz.002241,持有,0%,29.51,,,,,100.00,47045.00,49996.00,预测,V11融合决策
2026-01-08 04:04:13,2026-01-08,04:04:13,sz.002475,持有,0%,57.55,,,,,100.00,43962.00,49717.00,预测,V11融合决策
2026-01-08 04:06:41,2026-01-08,04:06:41,sh.600111,持有,0%,50.50,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-08 04:09:06,2026-01-08,04:09:06,sz.300499,买入,100%,31.92,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-08 04:11:46,2026-01-08,04:11:46,sh.603267,买入,100%,53.88,,,,,900.00,5450.00,53942.00,预测,V11融合决策
2026-01-08 04:14:55,2026-01-08,04:14:55,sh.603799,持有,0%,77.19,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-08 04:18:13,2026-01-08,04:18:13,sz.002050,持有,0%,55.75,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-08 04:21:49,2026-01-08,04:21:49,sz.000408,持有,0%,91.15,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-08 04:25:41,2026-01-08,04:25:41,sh.600118,持有,0%,100.23,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-08 04:29:22,2026-01-08,04:29:22,sz.002025,买入,100%,57.26,,,,,500.00,27350.00,55980.00,预测,V11融合决策
2026-01-08 04:33:37,2026-01-08,04:33:37,sz.002738,持有,0%,87.51,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-08 04:38:06,2026-01-08,04:38:06,sh.603993,持有,0%,21.97,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-08 04:42:52,2026-01-08,04:42:52,sz.000893,持有,0%,53.18,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-08 04:47:18,2026-01-08,04:47:18,sz.300762,买入,100%,41.54,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-08 04:51:38,2026-01-08,04:51:38,sh.600879,持有,0%,23.71,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-08 04:56:14,2026-01-08,04:56:14,sz.300007,持有,0%,59.63,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-08 05:01:16,2026-01-08,05:01:16,sz.300726,买入,100%,51.06,,,,,300.00,37424.00,52742.00,预测,V11融合决策
2026-01-08 05:07:19,2026-01-08,05:07:19,sz.003021,持有,0%,122.66,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-08 05:13:22,2026-01-08,05:13:22,sz.002460,持有,0%,66.48,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-08 05:19:53,2026-01-08,05:19:53,sh.603278,持有,0%,16.50,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-08 05:25:21,2026-01-08,05:25:21,sz.000831,持有,0%,51.43,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-08 05:32:01,2026-01-08,05:32:01,sz.000933,持有,0%,30.07,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-08 05:37:53,2026-01-08,05:37:53,sz.000700,持有,0%,15.03,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-08 05:45:02,2026-01-08,05:45:02,sz.000603,持有,0%,34.02,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-08 05:51:13,2026-01-08,05:51:13,sz.300748,持有,0%,36.51,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-08 05:59:07,2026-01-08,05:59:07,sz.000807,持有,0%,33.78,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-08 06:07:00,2026-01-08,06:07:00,sz.002466,持有,0%,59.24,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-08 06:13:48,2026-01-08,06:13:48,sh.601689,持有,0%,74.80,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-08 06:22:07,2026-01-08,06:22:07,sh.600577,持有,0%,13.79,,,,,0.00,50000.00,50000.00,预测,V11融合决策
2026-01-08 06:34:10,2026-01-08,06:34:10,sh.600392,买入,100%,23.07,,,,,0.00,50000.00,50000.00,预测,V11融合决策
